review_id,rating_score,sentiment_label,dominant_topic,keyword_tags,confidence_level
6215,2,Negative,2,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8662338
6216,1,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.83961105
6217,2,Negative,2,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.86625606
6218,1,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8999157
6219,2,Negative,2,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8662361
6220,1,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8855479
6221,3,Neutral,3,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8651911
6222,5,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.86602175
6223,1,Negative,2,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.86623824
6224,3,Neutral,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.86581224
6225,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8999157
6226,4,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8856758
6227,1,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8855478
6228,1,Negative,2,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8662323
6229,5,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8856758
6230,5,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8855133
6231,1,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.839611
6232,1,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8999157
6233,5,Positive,1,"feedback, content, engaging, appreciated, timely, course, clear, example, delivery, follow",0.8664696
6234,2,Negative,1,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8392044
6235,2,Negative,2,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.86624175
6236,1,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.83961105
6237,5,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8856759
6238,4,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8660196
6239,5,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8660156
6240,4,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.88551193
6241,5,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.86602217
6242,1,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8396108
6243,1,Negative,2,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8662327
6244,5,Positive,1,"feedback, content, engaging, appreciated, timely, course, clear, example, delivery, follow",0.8664703
6245,4,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.86602074
6246,4,Positive,1,"feedback, content, engaging, appreciated, timely, course, clear, example, delivery, follow",0.86646885
6247,5,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8660263
6248,4,Positive,1,"feedback, content, engaging, appreciated, timely, course, clear, example, delivery, follow",0.86646914
6249,2,Negative,2,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8662391
6250,1,Negative,1,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.83920735
6251,5,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.88551074
6252,4,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.88551605
6253,5,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8856758
6254,3,Neutral,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.5333954
6255,2,Negative,2,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8662349
6256,3,Neutral,0,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8848323
6257,1,Negative,2,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8662307
6258,5,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.88551253
6259,5,Positive,1,"feedback, content, engaging, appreciated, timely, course, clear, example, delivery, follow",0.86647004
6260,4,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8856758
6261,2,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.839611
6262,4,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8855123
6263,2,Negative,1,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.83920354
6264,3,Neutral,0,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8848357
6265,5,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.88567585
6266,5,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8856758
6267,5,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8856759
6268,5,Positive,1,"feedback, content, engaging, appreciated, timely, course, clear, example, delivery, follow",0.8664687
6269,4,Positive,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.86623466
6270,5,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.86601895
6271,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8999157
6272,5,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8855126
6273,3,Neutral,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8658127
6274,1,Negative,2,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.86625594
6275,4,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8855102
6276,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8999157
6277,4,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.88551235
6278,1,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8855479
6279,5,Positive,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8662355
6280,5,Positive,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8662344
6281,1,Negative,1,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8392018
6282,3,Neutral,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.5333954
6283,3,Neutral,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8658123
6284,1,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8855476
6285,2,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.83961105
6286,1,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8396111
6287,3,Neutral,4,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8855405
6288,5,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8660274
6289,1,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8999157
6290,2,Negative,1,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8392157
6291,4,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8856758
6292,3,Neutral,3,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.86519563
6293,5,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8856759
6294,3,Neutral,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.5333954
6295,5,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8856758
6296,2,Negative,1,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.83921057
6297,3,Neutral,3,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.86518633
6298,3,Neutral,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.86584526
6299,1,Negative,1,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.83920544
6300,5,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.885511
6301,4,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8660165
6302,1,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.839611
6303,3,Neutral,4,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8855405
6304,3,Neutral,4,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8855405
6305,5,Positive,1,"feedback, content, engaging, appreciated, timely, course, clear, example, delivery, follow",0.866471
6306,5,Positive,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8662217
6307,5,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.88567585
6308,1,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8396109
6309,5,Positive,1,"feedback, content, engaging, appreciated, timely, course, clear, example, delivery, follow",0.8664701
6310,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.89991564
6311,5,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.88567585
6312,1,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.89991575
6313,3,Neutral,3,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8651949
6314,5,Positive,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8662346
6315,4,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8855125
6316,3,Neutral,3,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8651887
6317,1,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.89991564
6318,3,Neutral,3,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8651875
6319,3,Neutral,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.53339535
6320,5,Positive,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8662356
6321,1,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.88554776
6322,4,Positive,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.86623484
6323,3,Neutral,3,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.86518997
6324,2,Negative,2,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.86625606
6325,5,Positive,1,"feedback, content, engaging, appreciated, timely, course, clear, example, delivery, follow",0.86647034
6326,1,Negative,1,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.83920944
6327,5,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8856758
6328,5,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.86602265
6329,3,Neutral,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.86584425
6330,5,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8856758
6331,3,Neutral,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.5333954
6332,1,Negative,2,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8662561
6333,1,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8999157
6334,5,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.88551605
6335,5,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8660193
6336,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.88554776
6337,1,Negative,1,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.83920836
6338,1,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8855478
6339,5,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8856758
6340,5,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8855099
6341,5,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8660191
6342,3,Neutral,0,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.884834
6343,3,Neutral,3,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8651931
6344,4,Positive,1,"feedback, content, engaging, appreciated, timely, course, clear, example, delivery, follow",0.86646986
6345,4,Positive,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8662348
6346,1,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8396109
6347,3,Neutral,3,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8651906
6348,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.88554764
6349,4,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8660246
6350,3,Neutral,0,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.884834
6351,4,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8855103
6352,5,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8856758
6353,2,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8396108
6354,4,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.88551074
6355,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8855477
6356,4,Positive,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.86623526
6357,3,Neutral,0,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8848331
6358,2,Negative,1,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8391994
6359,1,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8855426
6360,5,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8660224
6361,3,Neutral,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.5333954
6362,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.89991575
6363,4,Positive,1,"feedback, content, engaging, appreciated, timely, course, clear, example, delivery, follow",0.8664706
6364,1,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8396108
6365,5,Positive,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8662349
6366,4,Positive,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.86623365
6367,5,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8856759
6368,3,Neutral,3,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8651887
6369,1,Negative,1,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8392068
6370,3,Neutral,4,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8855404
6371,3,Neutral,0,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8848344
6372,3,Neutral,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.86581534
6373,4,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.88551205
6374,3,Neutral,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8658059
6375,4,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8660193
6376,5,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8660232
6377,4,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.86602527
6378,3,Neutral,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.86584395
6379,3,Neutral,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.5333954
6380,3,Neutral,4,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8855406
6381,1,Negative,2,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8662338
6382,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8999157
6383,3,Neutral,3,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.865188
6384,1,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8855478
6385,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8999157
6386,2,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.83959895
6387,4,Positive,1,"feedback, content, engaging, appreciated, timely, course, clear, example, delivery, follow",0.866471
6388,4,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.86601603
6389,5,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8855123
6390,5,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.86601853
6391,1,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8396109
6392,3,Neutral,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.5333954
6393,1,Negative,2,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8662303
6394,3,Neutral,0,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.88483715
6395,3,Neutral,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8658076
6396,3,Neutral,3,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8651919
6397,3,Neutral,4,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8855406
6398,1,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8396108
6399,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8999157
6400,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8855479
6401,1,Negative,1,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8392209
6402,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8855477
6403,5,Positive,1,"feedback, content, engaging, appreciated, timely, course, clear, example, delivery, follow",0.8664706
6404,4,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.88551056
6405,3,Neutral,0,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8848361
6406,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8855477
6407,2,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.839611
6408,4,Positive,1,"feedback, content, engaging, appreciated, timely, course, clear, example, delivery, follow",0.8664705
6409,5,Positive,1,"feedback, content, engaging, appreciated, timely, course, clear, example, delivery, follow",0.8664732
6410,5,Positive,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8662349
6411,2,Negative,2,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.86623526
6412,3,Neutral,0,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8848389
6413,1,Negative,2,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.86625624
6414,1,Negative,1,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8392037
6415,2,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.839611
6416,3,Neutral,3,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.86519116
6417,3,Neutral,3,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8651868
6418,3,Neutral,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.5333954
6419,3,Neutral,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.53339535
6420,1,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8395985
6421,1,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8396109
6422,5,Positive,1,"feedback, content, engaging, appreciated, timely, course, clear, example, delivery, follow",0.8664701
6423,1,Negative,2,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.866238
6424,2,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.839611
6425,4,Positive,1,"feedback, content, engaging, appreciated, timely, course, clear, example, delivery, follow",0.8664708
6426,1,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.839611
6427,3,Neutral,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8658132
6428,4,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.88551176
6429,5,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.88551277
6430,2,Negative,2,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8662307
6431,5,Positive,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8662353
6432,5,Positive,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8662351
6433,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.88554764
6434,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.88554776
6435,2,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.839611
6436,5,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.88567585
6437,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8855479
6438,4,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.88567585
6439,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8855476
6440,4,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.86602104
6441,3,Neutral,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8658139
6442,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8999157
6443,4,Positive,1,"feedback, content, engaging, appreciated, timely, course, clear, example, delivery, follow",0.86646956
6444,4,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8855116
6445,4,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8855117
6446,4,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.88551605
6447,2,Negative,1,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8392158
6448,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8855478
6449,1,Negative,2,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.86623144
6450,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.885548
6451,3,Neutral,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.865845
6452,5,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.88567585
6453,4,Positive,1,"feedback, content, engaging, appreciated, timely, course, clear, example, delivery, follow",0.8664698
6454,2,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8396107
6455,4,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.88551295
6456,3,Neutral,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.5333954
6457,4,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8856759
6458,1,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.88554794
6459,1,Negative,1,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8392184
6460,2,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8396111
6461,4,Positive,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.86623526
6462,5,Positive,4,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.88551205
6463,1,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8999157
6464,1,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.89991564
6465,2,Negative,2,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.8662562
6466,4,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.8856758
6467,5,Positive,1,"feedback, content, engaging, appreciated, timely, course, clear, example, delivery, follow",0.8664704
6468,2,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.88554764
6469,5,Positive,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.86623514
6470,5,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8660232
6471,1,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8999157
6472,4,Positive,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8662355
6473,4,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.88567585
6474,2,Negative,2,"throughout, struggled, stay, focused, engaging, great, bad, experience, average, learning",0.86622936
6475,3,Neutral,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.5333954
6476,1,Negative,1,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.83919936
6477,5,Positive,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.86623526
6478,4,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.88567585
6479,1,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8855478
6480,3,Neutral,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.86581296
6481,5,Positive,2,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.88567585
6482,4,Positive,0,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.86623526
6483,2,Negative,1,"example, recommend, pacing, realworld, highly, excellent, unhelpful, delayed, often, feedback",0.83921134
6484,5,Positive,3,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.86602
6485,1,Negative,4,"instructor, course, felt, rarely, question, hard, responded, follow, much, gain",0.8999157
6486,2,Negative,0,"explanation, clear, fastpaced, lacked, follow, easy, teaching, style, great, delivery",0.8396107
